game_id,move_number,player,column,row,algorithm,depth,nodes_expanded,pruned_nodes,decision_time,board_state,timestamp
14,26,1,0,4,minimax_ab,7,1333,396,0.06808614730834961,"[[0, 0, 0, 2, 1, 2, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 2, 1, 1, 1, 0], [0, 0, 1, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.803902
14,27,2,0,3,minimax_ab,3,44,6,0.002372264862060547,"[[0, 0, 0, 2, 1, 2, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 2, 1, 1, 1, 0], [2, 0, 1, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.806290
14,28,1,0,2,minimax_ab,7,1323,310,0.0716700553894043,"[[0, 0, 0, 2, 1, 2, 0], [0, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 0], [2, 0, 1, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.877982
14,29,2,0,1,minimax_ab,3,40,6,0.0022017955780029297,"[[0, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 0], [2, 0, 1, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.880206
14,30,1,6,3,minimax_ab,7,602,113,0.030292034149169922,"[[0, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 0], [2, 0, 1, 1, 2, 1, 1], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.910507
14,31,2,6,2,minimax_ab,3,1,0,1.2874603271484375e-05,"[[0, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 0, 1, 1, 2, 1, 1], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.910527
14,32,1,0,0,minimax_ab,7,253,54,0.012830972671508789,"[[1, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 0, 1, 1, 2, 1, 1], [1, 0, 2, 2, 1, 2, 2], [2, 0, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.923376
14,33,2,1,5,minimax_ab,3,27,1,0.0015459060668945312,"[[1, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 0, 1, 1, 2, 1, 1], [1, 0, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.924929
14,34,1,1,4,minimax_ab,7,118,17,0.005685091018676758,"[[1, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 0, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.930621
14,35,2,1,3,minimax_ab,3,14,2,0.0007989406585693359,"[[1, 0, 0, 2, 1, 2, 0], [2, 0, 0, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.931427
14,36,1,2,1,minimax_ab,7,67,13,0.00287628173828125,"[[1, 0, 0, 2, 1, 2, 0], [2, 0, 1, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.934310
14,37,2,2,0,minimax_ab,3,1,0,8.821487426757812e-06,"[[1, 0, 2, 2, 1, 2, 0], [2, 0, 1, 1, 2, 1, 0], [1, 0, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.934327
14,38,1,1,2,minimax_ab,7,16,2,0.0006847381591796875,"[[1, 0, 2, 2, 1, 2, 0], [2, 0, 1, 1, 2, 1, 0], [1, 1, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.935018
14,39,2,1,1,minimax_ab,3,11,0,0.000640869140625,"[[1, 0, 2, 2, 1, 2, 0], [2, 2, 1, 1, 2, 1, 0], [1, 1, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.935667
14,40,1,1,0,minimax_ab,7,7,0,0.0004029273986816406,"[[1, 1, 2, 2, 1, 2, 0], [2, 2, 1, 1, 2, 1, 0], [1, 1, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.936087
14,41,2,6,1,minimax_ab,3,2,0,9.393692016601562e-05,"[[1, 1, 2, 2, 1, 2, 0], [2, 2, 1, 1, 2, 1, 2], [1, 1, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.936220
14,42,1,6,0,minimax_ab,7,1,0,3.0994415283203125e-06,"[[1, 1, 2, 2, 1, 2, 1], [2, 2, 1, 1, 2, 1, 2], [1, 1, 2, 1, 1, 1, 2], [2, 2, 1, 1, 2, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 2, 1, 2, 2, 2, 1]]",2025-12-16T02:05:29.936231
15,1,2,3,5,iterative,3,243,94,0.014464855194091797,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0]]",2025-12-16T02:05:29.950721
15,2,1,3,4,minimax_ab,5,3032,2128,0.12264394760131836,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0]]",2025-12-16T02:05:30.073390
15,3,2,2,5,iterative,3,177,62,0.009534120559692383,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 2, 2, 0, 0, 0]]",2025-12-16T02:05:30.082942
15,4,1,4,5,minimax_ab,5,2930,1812,0.12172579765319824,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.204689
15,5,2,0,5,iterative,3,195,63,0.009863138198852539,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [2, 0, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.214570
15,6,1,1,5,minimax_ab,5,1,0,1.2874603271484375e-05,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.214590
15,7,2,3,3,iterative,3,188,86,0.009750127792358398,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.224346
15,8,1,0,4,minimax_ab,5,2069,1439,0.09172177314758301,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.316086
15,9,2,4,4,iterative,3,175,85,0.009399652481079102,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [1, 0, 0, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.325504
15,10,1,4,3,minimax_ab,5,2819,1594,0.12956881523132324,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [1, 0, 0, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.455094
15,11,2,2,4,iterative,3,189,85,0.01239776611328125,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.467521
15,12,1,3,2,minimax_ab,5,2727,1775,0.13369297981262207,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.601239
15,13,2,3,1,iterative,3,152,89,0.009212017059326172,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.610480
15,14,1,4,2,minimax_ab,5,2529,1564,0.12318015098571777,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.733679
15,15,2,0,3,iterative,3,232,62,0.01305389404296875,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [2, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.746748
15,16,1,4,1,minimax_ab,5,2298,915,0.1164388656616211,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0], [2, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.863207
15,17,2,4,0,iterative,3,1,0,2.3126602172851562e-05,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0], [2, 0, 0, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.863244
15,18,1,2,3,minimax_ab,5,738,243,0.03924083709716797,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0], [2, 0, 1, 2, 1, 0, 0], [1, 0, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.902506
15,19,2,1,4,iterative,3,1,0,1.4781951904296875e-05,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0], [2, 0, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.902539
15,20,1,2,2,minimax_ab,5,1466,720,0.07427000999450684,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0], [2, 0, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.976825
15,21,2,0,2,iterative,3,142,50,0.009353876113891602,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [2, 0, 1, 1, 1, 0, 0], [2, 0, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.986193
15,22,1,1,3,minimax_ab,5,1,0,1.3113021850585938e-05,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [2, 0, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.986214
15,23,2,1,2,iterative,3,1,0,1.1920928955078125e-05,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:30.986232
15,24,1,2,1,minimax_ab,5,1116,478,0.06327223777770996,"[[0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:31.049523
15,25,2,2,0,iterative,3,1,0,1.52587890625e-05,"[[0, 0, 2, 0, 2, 0, 0], [0, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:31.049553
15,26,1,3,0,minimax_ab,5,489,139,0.025828123092651367,"[[0, 0, 2, 1, 2, 0, 0], [0, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 0]]",2025-12-16T02:05:31.075389
15,27,2,6,5,iterative,3,41,6,0.0033111572265625,"[[0, 0, 2, 1, 2, 0, 0], [0, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 2]]",2025-12-16T02:05:31.078707
15,28,1,0,1,minimax_ab,5,219,51,0.011655807495117188,"[[0, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 2]]",2025-12-16T02:05:31.090370
15,29,2,0,0,iterative,3,52,7,0.004681825637817383,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 0], [2, 1, 2, 2, 1, 0, 2]]",2025-12-16T02:05:31.095069
15,30,1,6,4,minimax_ab,5,88,18,0.005747079849243164,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 0], [1, 2, 2, 1, 2, 0, 1], [2, 1, 2, 2, 1, 0, 2]]",2025-12-16T02:05:31.100836
15,31,2,6,3,iterative,3,24,4,0.0027818679809570312,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 2], [1, 2, 2, 1, 2, 0, 1], [2, 1, 2, 2, 1, 0, 2]]",2025-12-16T02:05:31.103635
15,32,1,5,5,minimax_ab,5,57,15,0.0031261444091796875,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 2], [1, 2, 2, 1, 2, 0, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.106790
15,33,2,5,4,iterative,3,1,0,1.0013580322265625e-05,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 0, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.106809
15,34,1,5,3,minimax_ab,5,42,4,0.0023369789123535156,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 0, 0], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.109158
15,35,2,5,2,iterative,3,1,0,1.0013580322265625e-05,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 0, 0], [2, 2, 1, 1, 1, 2, 0], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.109177
15,36,1,5,1,minimax_ab,5,43,7,0.002393007278442383,"[[2, 0, 2, 1, 2, 0, 0], [1, 0, 1, 2, 1, 1, 0], [2, 2, 1, 1, 1, 2, 0], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.111584
15,37,2,5,0,iterative,3,1,0,1.0967254638671875e-05,"[[2, 0, 2, 1, 2, 2, 0], [1, 0, 1, 2, 1, 1, 0], [2, 2, 1, 1, 1, 2, 0], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.111606
15,38,1,6,2,minimax_ab,5,22,2,0.0009980201721191406,"[[2, 0, 2, 1, 2, 2, 0], [1, 0, 1, 2, 1, 1, 0], [2, 2, 1, 1, 1, 2, 1], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.112611
15,39,2,6,1,iterative,3,7,1,0.0010831356048583984,"[[2, 0, 2, 1, 2, 2, 0], [1, 0, 1, 2, 1, 1, 2], [2, 2, 1, 1, 1, 2, 1], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.113704
15,40,1,1,1,minimax_ab,5,6,1,0.00027871131896972656,"[[2, 0, 2, 1, 2, 2, 0], [1, 1, 1, 2, 1, 1, 2], [2, 2, 1, 1, 1, 2, 1], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.113994
15,41,2,1,0,iterative,3,1,0,5.0067901611328125e-06,"[[2, 2, 2, 1, 2, 2, 0], [1, 1, 1, 2, 1, 1, 2], [2, 2, 1, 1, 1, 2, 1], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.114007
15,42,1,6,0,minimax_ab,5,2,0,9.298324584960938e-05,"[[2, 2, 2, 1, 2, 2, 1], [1, 1, 1, 2, 1, 1, 2], [2, 2, 1, 1, 1, 2, 1], [2, 1, 1, 2, 1, 1, 2], [1, 2, 2, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 2]]",2025-12-16T02:05:31.114107
16,1,2,3,5,minimax_ab,7,33402,27306,1.3315329551696777,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0]]",2025-12-16T02:05:32.445676
16,2,1,3,4,minimax_ab,7,30634,25237,1.2543537616729736,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0]]",2025-12-16T02:05:33.700061
16,3,2,3,3,minimax_ab,7,57666,35169,2.4124929904937744,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0]]",2025-12-16T02:05:36.112586
16,4,1,3,2,minimax_ab,7,30601,23002,1.3125660419464111,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0]]",2025-12-16T02:05:37.425186
16,5,2,5,5,minimax_ab,7,25482,14724,1.1022930145263672,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 2, 0]]",2025-12-16T02:05:38.527510
16,6,1,4,5,minimax_ab,7,36279,30027,1.579408884048462,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 1, 2, 0]]",2025-12-16T02:05:40.106948
16,7,2,4,4,minimax_ab,7,52354,37932,2.3449602127075195,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 2, 0]]",2025-12-16T02:05:42.451943
16,8,1,4,3,minimax_ab,7,41828,32361,1.9190089702606201,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 2, 0]]",2025-12-16T02:05:44.370986
16,9,2,4,2,minimax_ab,7,31551,23624,1.4654748439788818,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 2, 0]]",2025-12-16T02:05:45.836493
16,10,1,5,4,minimax_ab,7,36266,23991,1.7177722454071045,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0]]",2025-12-16T02:05:47.554298
16,11,2,6,5,minimax_ab,7,1,0,2.09808349609375e-05,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 2]]",2025-12-16T02:05:47.554355
16,12,1,0,5,minimax_ab,7,40496,26904,2.0072550773620605,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 0, 1, 2, 1, 0], [1, 0, 0, 2, 1, 2, 2]]",2025-12-16T02:05:49.561638
16,13,2,5,3,minimax_ab,7,42552,27832,2.1413519382476807,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 0, 1, 2, 1, 0], [1, 0, 0, 2, 1, 2, 2]]",2025-12-16T02:05:51.703027
16,14,1,5,2,minimax_ab,7,29460,15934,1.5229589939117432,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 0, 1, 2, 1, 0], [1, 0, 0, 2, 1, 2, 2]]",2025-12-16T02:05:53.226020
16,15,2,2,5,minimax_ab,7,1,0,1.71661376953125e-05,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 0, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2]]",2025-12-16T02:05:53.226054
16,16,1,2,4,minimax_ab,7,28483,21934,1.4719338417053223,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 1, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2]]",2025-12-16T02:05:54.698013
16,17,2,3,1,minimax_ab,7,15522,5077,0.8198120594024658,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 1, 1, 2, 1, 0], [1, 0, 2, 2, 1, 2, 2]]",2025-12-16T02:05:55.517853
16,18,1,6,4,minimax_ab,7,1,0,2.288818359375e-05,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 1, 1, 2, 1, 1], [1, 0, 2, 2, 1, 2, 2]]",2025-12-16T02:05:55.517892
16,19,2,5,1,minimax_ab,7,19871,6953,1.0697300434112549,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 2, 0], [0, 0, 0, 1, 2, 1, 0], [0, 0, 0, 2, 1, 2, 0], [0, 0, 1, 1, 2, 1, 1], [1, 0, 2, 2, 1, 2, 2]]",2025-12-16T02:05:56.587641
