game_id,move_number,player,column,row,algorithm,depth,nodes_expanded,pruned_nodes,decision_time,board_state,timestamp,player1_pieces,player2_pieces,empty_cells,total_pieces,center_control_p1,center_control_p2,col_0_height,col_1_height,col_2_height,col_3_height,col_4_height,col_5_height,col_6_height,row_0_density,row_1_density,row_2_density,row_3_density,row_4_density,row_5_density,nodes_expanded_normalized,pruned_nodes_normalized,decision_time_normalized,player1_pieces_normalized,player2_pieces_normalized,empty_cells_normalized,total_pieces_normalized,center_control_p1_normalized,center_control_p2_normalized,col_0_height_normalized,col_1_height_normalized,col_2_height_normalized,col_3_height_normalized,col_4_height_normalized,col_5_height_normalized,col_6_height_normalized,row_0_density_normalized,row_1_density_normalized,row_2_density_normalized,row_3_density_normalized,row_4_density_normalized,row_5_density_normalized
33,29,2,5,4,minimax,3,1.0,0.0,8.106231689453125e-06,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 0, 0], [0, 1, 2, 2, 1, 0, 0], [0, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.226748,14,15,13,29,3,3,1,6,6,6,6,2,2,4,4,4,4,6,7,-0.301934253668177,-0.39084917983072254,-0.2772426719373783,1.2161447744579854,1.3959811329272696,-1.30957763356153,1.3095776335615301,0.8917643272344711,0.832444108644568,-0.2678357070706417,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,0.18605906169333533,0.3737388053189067,1.9362837359643292,1.4543152873399685,0.9372315477665769,0.6674590347074124,1.160637824960307,1.1816662333752086
33,30,1,5,3,iterative,5,1.0,0.0,6.9141387939453125e-06,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 0, 0], [0, 1, 2, 2, 1, 1, 0], [0, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.226762,15,15,12,30,3,3,1,6,6,6,6,3,2,4,4,4,5,6,7,-0.301934253668177,-0.39084917983072254,-0.27724284635519253,1.4172243556084312,1.3959811329272696,-1.41015207051067,1.41015207051067,0.8917643272344711,0.832444108644568,-0.2678357070706417,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,0.6934525457867218,0.3737388053189067,1.9362837359643292,1.4543152873399685,0.9372315477665769,1.1879587863810863,1.160637824960307,1.1816662333752086
33,31,2,5,2,minimax,3,36.0,0.0,0.0019919872283935,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 2, 0], [0, 1, 2, 2, 1, 1, 0], [0, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.228760,15,16,11,31,3,3,1,6,6,6,6,4,2,4,4,5,5,6,7,-0.301565472565533,-0.39084917983072254,-0.2769524058108254,1.4172243556084312,1.5961820124645387,-1.51072650745981,1.5107265074598102,0.8917643272344711,0.832444108644568,-0.2678357070706417,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.2008460298801082,0.3737388053189067,1.9362837359643292,1.4543152873399685,1.47026306188289,1.1879587863810863,1.160637824960307,1.1816662333752086
33,32,1,6,3,iterative,5,190.0,36.0,0.0163941383361816,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 2, 0], [0, 1, 2, 2, 1, 1, 1], [0, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.245161,16,16,10,32,3,3,1,6,6,6,6,4,3,4,4,5,6,6,7,-0.29994283571389935,-0.38531433202121235,-0.2748451944291792,1.6183039367588772,1.5961820124645387,-1.61130094440895,1.61130094440895,0.8917643272344711,0.832444108644568,-0.2678357070706417,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.2008460298801082,0.9430559734744716,1.9362837359643292,1.4543152873399685,1.47026306188289,1.7084585380547603,1.160637824960307,1.1816662333752086
33,33,2,0,4,minimax,3,39.0,0.0,0.0022571086883544,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 2, 0], [0, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.247425,16,17,9,33,3,3,2,6,6,6,6,4,3,4,4,5,6,7,7,-0.30153386275673494,-0.39084917983072254,-0.2769136152889258,1.6183039367588772,1.796382892001808,-1.71187538135809,1.71187538135809,0.8917643272344711,0.832444108644568,0.24973869983613883,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.2008460298801082,0.9430559734744716,1.9362837359643292,1.4543152873399685,1.47026306188289,1.7084585380547603,1.6549675612799613,1.1816662333752086
33,34,1,6,2,iterative,5,135.0,31.0,0.013359785079956,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 2, 1], [0, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.260792,17,17,8,34,3,3,2,6,6,6,6,4,4,4,4,6,6,7,7,-0.3005223488751971,-0.3860830608836443,-0.27528915753369043,1.819383517909323,1.796382892001808,-1.8124498183072302,1.8124498183072302,0.8917643272344711,0.832444108644568,0.24973869983613883,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.2008460298801082,1.5123731416300366,1.9362837359643292,1.4543152873399685,2.0032945759992034,1.7084585380547603,1.6549675612799613,1.1816662333752086
33,35,2,0,3,minimax,3,35.0,0.0,0.0020411014556884,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [0, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.262840,17,18,7,35,3,3,3,6,6,6,6,4,4,4,4,6,7,7,7,-0.30157600916846566,-0.39084917983072254,-0.27694521979687636,1.819383517909323,1.996583771539077,-1.9130242552563703,1.9130242552563703,0.8917643272344711,0.832444108644568,0.7673131067429194,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.2008460298801082,1.5123731416300366,1.9362837359643292,1.4543152873399685,2.0032945759992034,2.228958289728434,1.6549675612799613,1.1816662333752086
33,36,1,0,2,iterative,5,130.0,14.0,0.0140919685363769,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 0, 0], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.276942,18,18,6,36,3,3,4,6,6,6,6,4,4,4,4,7,7,7,7,-0.3005750318898605,-0.388696739015913,-0.2751820301121493,2.0204630990597687,1.996583771539077,-2.0135986922055102,2.0135986922055102,0.8917643272344711,0.832444108644568,1.2848875136497,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.2008460298801082,1.5123731416300366,1.9362837359643292,1.4543152873399685,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
33,37,2,5,1,minimax,3,34.0,0.0,0.0027670860290527,"[[0, 2, 2, 1, 1, 0, 0], [0, 1, 1, 2, 1, 2, 0], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.279728,18,19,5,37,3,3,4,6,6,6,6,5,4,4,5,7,7,7,7,-0.3015865457713984,-0.39084917983072254,-0.27683899934796957,2.0204630990597687,2.1967846510763462,-2.11417312915465,2.11417312915465,0.8917643272344711,0.832444108644568,1.2848875136497,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,1.7082395139734947,1.5123731416300366,1.9362837359643292,2.0355333445336536,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
33,38,1,5,0,iterative,5,14.0,3.0,0.0045650005340576,"[[0, 2, 2, 1, 1, 1, 0], [0, 1, 1, 2, 1, 2, 0], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.284323,19,19,4,38,3,3,4,6,6,6,6,6,4,5,5,7,7,7,7,-0.30179727783005206,-0.39038794251326336,-0.27657594240044703,2.2215426802102147,2.1967846510763462,-2.2147475661037905,2.2147475661037905,0.8917643272344711,0.832444108644568,1.2848875136497,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,2.2156329980668814,1.5123731416300366,2.589997353772561,2.0355333445336536,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
33,39,2,0,1,minimax,3,7.0,0.0,0.0003700256347656,"[[0, 2, 2, 1, 1, 1, 0], [2, 1, 1, 2, 1, 2, 0], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.284706,19,20,3,39,3,3,5,6,6,6,6,6,4,5,6,7,7,7,7,-0.30187103405058086,-0.39084917983072254,-0.27718971868895775,2.2215426802102147,2.396985530613615,-2.3153220030529305,2.3153220030529305,0.8917643272344711,0.832444108644568,1.8024619205564805,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,2.2156329980668814,1.5123731416300366,2.589997353772561,2.616751401727339,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
33,40,1,0,0,iterative,5,4.0,0.0,0.0012726783752441,"[[1, 2, 2, 1, 1, 1, 0], [2, 1, 1, 2, 1, 2, 0], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.285999,20,20,2,40,3,3,6,6,6,6,6,6,4,6,6,7,7,7,7,-0.3019026438593789,-0.39084917983072254,-0.27705764951997214,2.4226222613606607,2.396985530613615,-2.4158964400020704,2.4158964400020704,0.8917643272344711,0.832444108644568,2.320036327463261,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,2.2156329980668814,1.5123731416300366,3.2437109715807924,2.616751401727339,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
33,41,2,6,1,minimax,3,2.0,0.0,9.393692016601562e-05,"[[1, 2, 2, 1, 1, 1, 0], [2, 1, 1, 2, 1, 2, 2], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.286102,20,21,1,41,3,3,6,6,6,6,6,6,5,6,7,7,7,7,7,-0.3019237170652443,-0.39084917983072254,-0.2772301138547489,2.4226222613606607,2.5971864101508846,-2.5164708769512107,2.5164708769512107,0.8917643272344711,0.832444108644568,2.320036327463261,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,2.2156329980668814,2.0816903097856017,3.2437109715807924,3.197969458921025,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
33,42,1,6,0,iterative,5,1.0,0.0,1.1920928955078125e-06,"[[1, 2, 2, 1, 1, 1, 1], [2, 1, 1, 2, 1, 2, 2], [1, 2, 1, 1, 2, 2, 1], [2, 1, 2, 2, 1, 1, 1], [2, 2, 1, 1, 2, 2, 2], [1, 2, 2, 2, 1, 1, 2]]",2025-12-16T02:25:25.286124,21,21,0,42,3,3,6,6,6,6,6,6,6,7,7,7,7,7,7,-0.301934253668177,-0.39084917983072254,-0.27724368356070117,2.6237018425111067,2.5971864101508846,-2.6170453139003507,2.6170453139003507,0.8917643272344711,0.832444108644568,2.320036327463261,2.222911208854878,1.6755605904087245,1.0321187924229027,1.3453336134826535,2.2156329980668814,2.6510074779411665,3.897424589389024,3.197969458921025,2.5363260901155167,2.228958289728434,1.6549675612799613,1.1816662333752086
34,1,1,3,5,minimax_ab,7,37727.0,25468.19224182093,1.5119099617004397,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:25:26.798064,1,0,41,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.09556962857033094,3.524777710220033,-0.05603288362645237,-1.3978897804978112,-1.607032060131768,1.5065066010143917,-1.5065066010143915,-1.1293914733722348,-2.269562602395777,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-2.0260109629042162,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-1.4145399719872835,-1.8053405929576183,-2.0882217028825747
34,2,2,3,4,iterative,5,2336.0,1543.0,0.1271820068359375,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:25:26.925275,1,1,40,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,-0.27733128582035543,-0.153619452884216,-0.258635570206811,-1.3978897804978112,-1.4068311805944989,1.4059321640652518,-1.4059321640652516,-1.1293914733722348,-1.2355603653823286,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-1.4143850118387926,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-1.4145399719872835,-1.3110108566379641,-2.0882217028825747
34,3,1,3,3,minimax_ab,7,44072.0,25468.19224182093,1.814573049545288,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:25:28.739879,2,1,39,3,2,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0.16242437417822292,3.524777710220033,-0.011749561035428586,-1.1968101993473654,-1.4068311805944989,1.3053577271161116,-1.3053577271161114,-0.11881357306888189,-1.2355603653823286,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-0.8027590607733688,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-0.8940402203136095,-1.3110108566379641,-2.0882217028825747
34,4,2,1,5,iterative,5,2514.0,1587.0,0.1518139839172363,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 2, 0, 1, 0, 0, 0]]",2025-12-16T02:25:28.891722,2,2,38,4,2,1,0,1,0,3,0,0,0,0,0,0,1,1,2,-0.27545577049833736,-0.14685463889481465,-0.2550316097935576,-1.1968101993473654,-1.2066303010572297,1.2047832901669715,-1.2047832901669715,-0.11881357306888189,-1.2355603653823286,-0.7854101139774222,-0.3193365397505209,-1.188959432646191,-0.8027590607733688,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-0.8940402203136095,-1.3110108566379641,-1.5432403801729442
34,5,1,3,2,minimax_ab,7,29811.0,22346.0,1.2836050987243652,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 2, 0, 1, 0, 0, 0]]",2025-12-16T02:25:30.175357,3,2,37,5,3,1,0,1,0,4,0,0,0,0,0,1,1,1,2,0.012161879755189422,3.044753852150247,-0.08943668574933179,-0.9957306181969195,-1.2066303010572297,1.1042088532178316,-1.1042088532178314,0.8917643272344711,-1.2355603653823286,-0.7854101139774222,-0.3193365397505209,-1.188959432646191,-0.19113310970794495,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-1.5432403801729442
34,6,2,3,1,iterative,5,3223.0,2122.0,0.1840310096740722,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 2, 0, 1, 0, 0, 0]]",2025-12-16T02:25:30.359421,3,3,36,6,3,2,0,1,0,5,0,0,0,0,1,1,1,1,2,-0.26798531901906303,-0.06460065061459365,-0.2503178637114961,-0.9957306181969195,-1.0064294215199605,1.0036344162686914,-1.0036344162686912,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.3193365397505209,-1.188959432646191,0.4204928413574789,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.2893388842410873,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-1.5432403801729442
34,7,1,2,5,minimax_ab,7,47852.0,25468.19224182093,2.1102640628814697,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 2, 1, 1, 0, 0, 0]]",2025-12-16T02:25:32.469716,4,3,35,7,3,2,0,1,1,5,0,0,0,0,1,1,1,1,3,0.20225273326377557,3.524777710220033,0.03151366152689856,-0.7946510370464737,-1.0064294215199605,0.9030599793195514,-0.9030599793195512,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.3193365397505209,-0.711539428803705,0.4204928413574789,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.2893388842410873,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-0.9982590574633137
34,8,2,4,5,iterative,5,2489.0,1741.0,0.1509718894958496,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 2, 1, 1, 2, 0, 0]]",2025-12-16T02:25:32.620720,4,4,34,8,3,2,0,1,1,5,1,0,0,0,1,1,1,1,4,-0.2757191855716545,-0.1231777899319099,-0.25515481853757693,-0.7946510370464737,-0.8062285419826914,0.8024855423704114,-0.8024855423704111,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.3193365397505209,-0.711539428803705,0.4204928413574789,-0.9378019062090178,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.2893388842410873,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-0.4532777347536831
34,9,1,4,4,minimax_ab,7,37794.0,25468.19224182093,1.7507009506225586,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 2, 1, 1, 2, 0, 0]]",2025-12-16T02:25:34.371453,5,4,33,9,3,2,0,1,1,5,2,0,0,0,1,1,1,2,4,0.09627558096682089,3.524777710220033,-0.02109483264189203,-0.5935714558960278,-0.8062285419826914,0.7019111054212713,-0.7019111054212711,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.3193365397505209,-0.711539428803705,0.4204928413574789,-0.48117480227068354,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.2893388842410873,-0.6618629945823626,-0.8940402203136095,-0.8166811203183099,-0.4532777347536831
